,ID_x,Sex_x,ID_y,Sex_y
2281,2623,male,2281,male
2577,2623,male,2577,male
2587,2623,male,2587,male
2595,2623,male,2595,female
2601,2623,male,2601,female
2603,2623,male,2603,male
2609,2623,male,2609,male
2615,2623,male,2615,male
2616,2623,male,2616,male
2621,2623,male,2621,male
2622,2623,male,2622,male
2625,2623,male,2625,male
2627,2623,male,2627,male
2629,2623,male,2629,male
2648,2623,male,2648,female
2665,2623,male,2665,male
2808,2623,male,2808,female
66,2624,male,66,male
87,2624,male,87,male
132,2624,male,132,male
194,2624,male,194,male
209,2624,male,209,male
284,2624,male,284,male
290,2624,male,290,male
506,2624,male,506,male
602,2624,male,602,male
1066,2624,male,1066,male
1091,2624,male,1091,male
1239,2624,male,1239,male
1313,2624,male,1313,male
1535,2624,male,1535,male
1606,2624,male,1606,male
1629,2624,male,1629,male
1638,2624,male,1638,male
2100,2624,male,2100,male
2578,2624,male,2578,male
2587,2624,male,2587,male
2868,2624,male,2868,male
2935,2624,male,2935,male
2956,2624,male,2956,male
3105,2624,male,3105,male
3209,2624,male,3209,male
3525,2624,male,3525,male
3601,2624,male,3601,female
3635,2624,male,3635,female
162,2625,male,162,male
462,2625,male,462,male
1255,2625,male,1255,male
2577,2625,male,2577,male
2601,2625,male,2601,female
2603,2625,male,2603,male
2623,2625,male,2623,male
2772,2625,male,2772,female
3605,2625,male,3605,male
62,2626,male,62,male
151,2626,male,151,male
272,2626,male,272,male
2769,2626,male,2769,male
2935,2626,male,2935,male
313,2628,male,313,male
2674,2628,male,2674,male
2875,2628,male,2875,male
2967,2628,male,2967,female
3227,2628,male,3227,female
3456,2628,male,3456,male
87,2629,male,87,male
96,2629,male,96,male
148,2629,male,148,male
467,2629,male,467,female
506,2629,male,506,male
1018,2629,male,1018,male
1235,2629,male,1235,male
1297,2629,male,1297,female
1535,2629,male,1535,male
1552,2629,male,1552,male
1638,2629,male,1638,male
2112,2629,male,2112,female
2508,2629,male,2508,male
2577,2629,male,2577,male
2578,2629,male,2578,male
2582,2629,male,2582,male
2595,2629,male,2595,female
2601,2629,male,2601,female
2606,2629,male,2606,male
2615,2629,male,2615,male
2616,2629,male,2616,male
2621,2629,male,2621,male
2623,2629,male,2623,male
2644,2629,male,2644,male
2648,2629,male,2648,female
2718,2629,male,2718,female
2761,2629,male,2761,male
2808,2629,male,2808,female
2824,2629,male,2824,male
2835,2629,male,2835,male
2862,2629,male,2862,female
2868,2629,male,2868,male
2963,2629,male,2963,male
2967,2629,male,2967,female
2979,2629,male,2979,female
3135,2629,male,3135,male
3209,2629,male,3209,male
3474,2629,male,3474,male
3543,2629,male,3543,male
3545,2629,male,3545,male
3601,2629,male,3601,female
3635,2629,male,3635,female
3642,2629,male,3642,male
155,2630,male,155,female
172,2630,male,172,male
175,2630,male,175,male
299,2630,male,299,male
314,2630,male,314,female
438,2630,male,438,female
457,2630,male,457,male
545,2630,male,545,male
592,2630,male,592,male
597,2630,male,597,male
1525,2630,male,1525,male
1776,2630,male,1776,male
2580,2630,male,2580,female
2587,2630,male,2587,male
2591,2630,male,2591,male
2595,2630,male,2595,female
2612,2630,male,2612,male
2945,2630,male,2945,female
2957,2630,male,2957,female
3278,2630,male,3278,male
3446,2630,male,3446,male
3449,2630,male,3449,male
121,2631,male,121,male
124,2631,male,124,male
152,2631,male,152,male
194,2631,male,194,male
200,2631,male,200,male
240,2631,male,240,male
316,2631,male,316,male
324,2631,male,324,male
467,2631,male,467,female
524,2631,male,524,female
530,2631,male,530,male
577,2631,male,577,male
590,2631,male,590,male
1010,2631,male,1010,male
1018,2631,male,1018,male
1047,2631,male,1047,male
1048,2631,male,1048,male
1134,2631,male,1134,male
1235,2631,male,1235,male
1239,2631,male,1239,male
1245,2631,male,1245,male
1259,2631,male,1259,male
1313,2631,male,1313,male
1398,2631,male,1398,male
1557,2631,male,1557,male
1723,2631,male,1723,male
2112,2631,male,2112,female
2578,2631,male,2578,male
2670,2631,male,2670,male
2726,2631,male,2726,female
2806,2631,male,2806,male
2935,2631,male,2935,male
2943,2631,male,2943,male
2953,2631,male,2953,male
2956,2631,male,2956,male
3015,2631,male,3015,male
3026,2631,male,3026,male
3116,2631,male,3116,male
3414,2631,male,3414,male
3548,2631,male,3548,male
3601,2631,male,3601,female
2123,2632,male,2123,male
2129,2633,female,2129,male
2718,2633,female,2718,female
151,2634,male,151,male
573,2634,male,573,male
1404,2635,male,1404,female
2488,2636,male,2488,male
2578,2636,male,2578,male
3650,2636,male,3650,female
2672,2637,male,2672,male
97,2638,male,97,male
126,2638,male,126,female
155,2638,male,155,female
1540,2638,male,1540,male
1542,2638,male,1542,male
2912,2638,male,2912,male
3469,2638,male,3469,male
172,2639,male,172,male
362,2639,male,362,male
929,2639,male,929,male
1575,2639,male,1575,male
1706,2639,male,1706,male
1722,2639,male,1722,male
2076,2639,male,2076,male
2204,2639,male,2204,male
2322,2639,male,2322,male
2422,2639,male,2422,male
2429,2639,male,2429,male
2542,2639,male,2542,male
2577,2639,male,2577,male
2591,2639,male,2591,male
2691,2639,male,2691,male
2762,2639,male,2762,male
2768,2639,male,2768,male
2951,2639,male,2951,male
3158,2639,male,3158,female
3229,2639,male,3229,male
1631,2640,male,1631,male
1849,2640,male,1849,male
1875,2640,male,1875,female
2202,2640,male,2202,male
2300,2640,male,2300,male
2532,2640,male,2532,female
5,2641,female,5,female
63,2641,female,63,male
126,2641,female,126,female
152,2641,female,152,male
153,2641,female,153,male
299,2641,female,299,male
334,2641,female,334,male
336,2641,female,336,male
600,2641,female,600,male
706,2641,female,706,male
1542,2641,female,1542,male
1549,2641,female,1549,male
1553,2641,female,1553,male
1638,2641,female,1638,male
1842,2641,female,1842,male
2183,2641,female,2183,male
2310,2641,female,2310,male
2524,2641,female,2524,male
2552,2641,female,2552,male
2582,2641,female,2582,male
2587,2641,female,2587,male
2591,2641,female,2591,male
2595,2641,female,2595,female
2603,2641,female,2603,male
2606,2641,female,2606,male
2648,2641,female,2648,female
2650,2641,female,2650,male
2668,2641,female,2668,male
2677,2641,female,2677,male
2862,2641,female,2862,female
3276,2641,female,3276,male
3469,2641,female,3469,male
3522,2641,female,3522,male
3536,2641,female,3536,male
3546,2641,female,3546,male
3587,2641,female,3587,female
3656,2641,female,3656,male
2313,2642,male,2313,male
63,2643,male,63,male
73,2643,male,73,female
155,2643,male,155,female
172,2643,male,172,male
299,2643,male,299,male
